url,expected,pred_label,final_prob,url_prob,fusion_prob,decision,status
https://ankitasingh125.github.io/CloneProject/,1,1,0.9998806565999985,0.9999988079071045,0.9997362494468689,both-strong,ok
https://sway.cloud.microsoft/6c9upoEEIbQPCGph?ref=email,1,0,0.699,0.9999998807907104,2.5268373065046035e-05,url-downgraded,ok
https://pub-68024cd3efe340b2a7918395aa21146f.r2.dev/index.html,1,1,0.9999997019767761,0.9999994039535522,1.0,both-strong,ok
https://qrco.de/bfXZIl?trackingid=SBJNEv60AiO3D1&signature=newsletter,1,1,0.9998466968536377,1.0,0.9996933937072754,both-strong,ok
https://pub-8c5c9a7af0ce4b208b581f61ffdc5984.r2.dev/index.html,1,1,0.999998927116394,0.9999978542327881,1.0,both-strong,ok
https://t.co/v0embrU4dk,1,1,0.9989439845085144,0.9989439845085144,0.45412203669548035,url-strong,ok
https://dappswiftchain.web.app/,1,1,0.7422298431396485,0.7775102853775024,0.6893091797828674,fusion-confirm,ok
https://ee-info-update.web.app/,1,0,0.699,0.8850082159042358,0.28016212582588196,url-downgraded,ok
https://elenchos-epistrofischrimaton.firebaseapp.com/,1,1,0.8347621321678161,0.022773344069719315,0.9275134801864624,fusion-only,ok
https://izethyiuekwdmxcgjxtud-as47tuyikvqmfhcgjvhkazsf.teemill.com/,1,0,0.31698583488194443,0.36767658591270447,0.17577588558197021,url-downgraded,ok
https://canoecreekconstruc.wixsite.com/my-site-1,1,1,0.9639673709869384,0.9999415874481201,0.9199988842010498,both-strong,ok
https://2studio.co/,0,0,0.699,0.9376809597015381,0.002108871703967452,url-downgraded,ok
http://naszepogorzale.pl/media/editors/tinymce/31404ae373b6b1f1d3b87095c221939f/,1,1,0.9996399581432343,0.9999998807907104,0.9992800354957581,both-strong,ok
https://pub-2e63cf2e06d3458d88136b6f050af040.r2.dev/index.html,1,1,0.9999986886978149,0.9999973773956299,1.0,both-strong,ok
https://tinyurl.com/app/nospam/tinyurl.com/3xtrprt7,1,1,0.9999673658487749,0.999961256980896,0.9999723434448242,both-strong,ok
https://share.hsforms.com/1pXUHfVFPQ2iUotv7JmWuMwsm7jb,1,1,0.9986755728721618,0.9999661445617676,0.9970982074737549,both-strong,ok
https://link.space/@mailsupprt,1,1,0.9974390596151352,0.9997962117195129,0.9945580959320068,both-strong,ok
https://tinyurl.com/app/nospam/tinyurl.com/3a8px6s6,1,1,0.9996745099826735,0.9992839694023132,0.9999927282333374,both-strong,ok
https://pub-06bced4bbe3646ff8ba908698f054190.r2.dev/index.html,1,1,0.9999996423721313,0.9999992847442627,1.0,both-strong,ok
https://cf-1.nxnrllbe.eu.org/,1,1,0.9378831595182417,0.9909500479698181,0.8730236291885376,both-strong,ok
https://share.hsforms.com/1dTMbjHWxRFmQRpecZIvhdwsqycd,1,1,0.9968226730823516,0.9999363422393799,0.9930170774459839,both-strong,ok
http://s-fortfahren.com/,1,0,0.699,0.8806869387626648,0.11850468814373016,url-downgraded,ok
https://share.hsforms.com/1HosVz7FRTHmFEddbJ22jxQspybv,1,1,0.9986915051937103,0.9999951124191284,0.9970982074737549,both-strong,ok
https://share.hsforms.com/19vrWMng2TsSiaDmmBCJGYwtdbj8,1,1,0.9986907839775085,0.9999938011169434,0.9970982074737549,both-strong,ok
http://garrena.vn,0,0,0.5194049414317563,0.6941424012184143,0.03263630345463753,url-downgraded,ok
https://pub-a484373b80364d2b8ea9c4cb8751f9c0.r2.dev/index.html,1,1,0.999998152256012,0.9999963045120239,1.0,both-strong,ok
https://robinnhodlognw.github.io/,1,1,0.9045090734958648,0.9795981049537659,0.8127335906028748,both-strong,ok
https://share.hsforms.com/1Da3INaM1Sh2Vg5w24IM6GQsle9i,1,1,0.9995637863874435,0.9999768733978271,0.9990589022636414,both-strong,ok
https://servicio-suscripcion.web.app/,1,1,0.8318347692489624,0.20857301354408264,0.9242608547210693,fusion-only,ok
https://valliappan2125.github.io/Amazon-Clone-Using-HTML-CSS-and-JS/,1,1,0.9979090452194214,0.9999998807907104,0.9953535795211792,both-strong,ok
https://h1d66x.blogspot.com/,1,0,0.2034162052947542,0.12061906605958939,0.2566429376602173,url-downgraded,ok
https://marynewbery1.wixsite.com/my-site-1,1,1,0.8859249774147483,0.9996670484542847,0.6773978471755981,both-strong,ok
http://www.asociacion-felina-argentina.com/wp9/Hinet.Html,0,1,0.8992912530899048,0.47339218854904175,0.9992125034332275,fusion-only,ok
https://linkin.bio/alisupport/,1,1,0.996796190738678,0.9966915845870972,0.9969007968902588,both-strong,ok
https://en.wikipedia.org/wiki/Packet_analyzer,0,0,0.699,0.975911557674408,1.4200960549715091e-06,url-downgraded,ok
https://www.yarden.nl/,0,0,0.006247753586375819,0.01148082036525011,1.12636087123974e-07,url-downgraded,ok
https://gamebebe.blogspot.com/,0,0,0.05349259369626614,0.09829835593700409,6.912290293099865e-13,url-downgraded,ok
https://www.errenskitchen.com/,0,0,0.00024640632499924845,0.00045279794721864164,5.128300128304231e-13,url-downgraded,ok
https://dry.sailingissues.com/us-international-keyboard-layout.html,0,0,0.060682543098580004,0.10889788717031479,0.0031193261966109276,url-downgraded,ok
https://en.wiktionary.org/wiki/mimosa,0,0,0.699,0.960839033126831,2.409339288078627e-07,url-downgraded,ok
https://www.globalsecurity.org/military/facility/pacom.htm,1,1,0.9696761667728424,0.972751796245575,0.9666005373001099,both-strong,ok
https://www.wolterskluwer.com/de-de,0,0,0.005168397564540361,0.009497436694800854,5.492943344620471e-08,url-downgraded,ok
https://senuke.com,0,0,0.00018920093223610016,2.594644001874258e-07,0.0004147739091422409,url-downgraded,ok
https://www.ilovefreesoftware.com/21/windows-10/best-file-managers-windows-10.html,0,0,0.699,0.9998064637184143,5.429121301858686e-06,url-downgraded,ok
https://www.pianolessons4children.com/lessons/,0,0,0.005262703760418781,0.008789879269897938,0.0010516881011426449,url-downgraded,ok
https://edition.cnn.com/2016/12/21/tennis/australian-open-record-prize-money/index.html,0,0,0.699,0.9216923713684082,9.083479994842492e-07,url-downgraded,ok
https://www.youtube.com/watch?v=QZrcZV54784,0,0,0.037235784740226444,0.06842473149299622,1.3721237479558113e-09,url-downgraded,ok
https://www.creative-biostructure.com/protein-domain-prediction-1.htm,0,0,0.699,0.9484719038009644,2.225635231667411e-09,url-downgraded,ok
https://kenalice.tw/,0,0,0.42681376093578194,0.5800289511680603,1.6717292439238918e-08,url-downgraded,ok
https://www.tumblr.com/privacy/consent/begin?redirect=https%3A%2F%2Fwww.tumblr.com%2Fsafe-mode%3Furl%3Dhttp%253A%252F%252Fel-rincon-del-gordo.tumblr.com%252F&v=2,0,0,0.699,0.9999998807907104,5.077168907519081e-07,url-downgraded,ok
https://www.mkup.com.mx/password,0,0,0.699,0.9999967813491821,1.4986624591983855e-05,url-downgraded,ok
https://www.leg.mn.gov/leg/faq/faq?subject=12,0,0,0.699,0.8231462836265564,0.0004702404257841408,url-downgraded,ok
https://www.britannica.com/technology/insecticide,0,0,0.0004984398101330207,0.0009158423054032028,1.1234129004833449e-07,url-downgraded,ok
https://www.easytechjunkie.com/what-is-transaction-processing.htm,0,0,0.5772553111824925,0.7844693064689636,1.6324313037330285e-05,url-downgraded,ok
http://www.mind-pioneer.com/services/Text_file_splitter.html,0,0,0.699,0.9935110211372375,0.00448470888659358,url-downgraded,ok
https://encyclopedia.jrank.org/,0,0,0.45647514631690556,0.6190111637115479,0.0036962407175451517,url-downgraded,ok
https://www.meinelinse.de/,0,0,0.011529233895762058,0.02118619903922081,7.565169551027867e-17,url-downgraded,ok
https://www.tfo.com.au/,0,0,7.5780131102296235e-06,1.392540434608236e-05,5.206201355439921e-12,url-downgraded,ok
https://www.ptc.com/en/products/servicemax,1,1,0.9336445033550262,0.9951490759849548,0.8721399307250977,both-strong,ok
https://en.wiktionary.org/wiki/curry,0,0,0.699,0.9986900687217712,2.4379749521269423e-13,url-downgraded,ok
https://www.payscale.com/research/US/Job=Digital_Media_Specialist/Salary,0,0,0.699,0.9999970197677612,4.22758239437826e-05,url-downgraded,ok
https://resilienz.at/,0,0,0.42085023255983606,0.5709894299507141,0.0026053255423903465,url-downgraded,ok
http://www.corporateoffice.com/Gateway-Us-Retail-Inc.html,0,0,0.699,0.9223570823669434,0.0004911849973723292,url-downgraded,ok
https://www.coffeecup.com/free-ftp/,0,0,0.03473225794299398,0.05979892611503601,0.004805725533515215,url-downgraded,ok
https://hackaday.com/2017/03/22/well-engineered-radio-clock-aces-form-and-function/,0,0,0.699,0.9818057417869568,5.052750995382382e-10,url-downgraded,ok
https://www.pagsocial.com,0,0,0.004024091087888147,7.348740473389626e-05,0.008740628138184547,url-downgraded,ok
https://www.vogella.com/tutorials/JavaAlgorithmsDijkstra/article.html,1,0,0.699,0.9976999163627625,0.03792092949151993,url-downgraded,ok
https://www.yourdictionary.com/tabloid,0,0,0.25728373761952716,0.3496212363243103,5.784837048850022e-05,url-downgraded,ok
https://www.express.co.uk/entertainment/gaming/777991/Nintendo-Switch-games-list-upcoming,0,0,0.699,0.9999934434890747,8.502328618931188e-09,url-downgraded,ok
https://www.hearstnetworks.de/index.html,0,0,0.0025372346840138267,0.00454286765307188,0.00014275450666900724,url-downgraded,ok
https://poker.fandom.com/wiki/Foxwoods_Resort_Casino,0,0,0.699,0.986229658126831,8.029326750147447e-07,url-downgraded,ok
https://www.techtarget.com/searchsecurity/definition/Transport-Layer-Security-TLS,0,0,0.699,0.9998300075531006,4.1303301259176806e-06,url-downgraded,ok
http://www.thefreedictionary.com/insecticide,0,0,0.699,0.86353600025177,3.145188287589917e-08,url-downgraded,ok
https://www.tumblr.com/privacy/consent/begin?redirect=https%3A%2F%2Fwww.tumblr.com%2Fsafe-mode%3Furl%3Dhttp%253A%252F%252Finceztum.tumblr.com%252F&v=2,0,0,0.699,1.0,1.1134862916151178e-06,url-downgraded,ok
https://layerlemonade.com/,0,0,0.4200233892218009,0.5708003044128418,1.982618186957552e-06,url-downgraded,ok
https://www.learningandthebrain.com/,0,0,0.0002749073246377521,0.0004987492575310171,7.667465979466215e-06,url-downgraded,ok
https://en.wikipedia.org/wiki/Shortest_path_problem,0,0,0.699,0.9972975850105286,1.928114443217055e-06,url-downgraded,ok
https://www.prvwines.com/,0,0,0.0009803479715110584,0.0018012485234066844,2.9323098260647384e-07,url-downgraded,ok
https://www.mrexcel.com/board/threads/text-mining-in-excel.763592/,0,0,0.699,0.9999945163726807,5.7841585743290125e-08,url-downgraded,ok
https://jkp-ads.com/rdb/win/s6/win001.htm,1,0,0.699,0.9997058510780334,0.23199298977851868,url-downgraded,ok
https://www.codesynthesis.com/projects/cli/,0,0,0.699,0.9813625812530518,0.01761620305478573,url-downgraded,ok
https://mailchimp.com/de/resources/email-marketing-benchmarks/,0,0,0.699,0.9999991655349731,3.968448680780057e-09,url-downgraded,ok
http://www.aguitar.ru/,0,0,0.04991042562100594,0.0917157381772995,1.4466554620895522e-09,url-downgraded,ok
https://tr.foursquare.com/login?continue=%2Fv%2Fthe-hardware-store%2F4a2ff541f964a520fa981fe3,1,0,0.699,1.0,0.00026924084522761405,url-downgraded,ok
